ID,label
1,0.8001566511484657
4,0.10944175642644885
6,0.7678257592106503
8,0.4084657310894
10,0.7282267661917678
12,0.12511859346381993
17,0.4799275697536144
19,0.30624561686309193
20,0.713503295865377
23,0.9208922389668331
24,0.1664264483295335
25,0.3366036311891999
28,0.6296082812130017
29,0.4641910344721757
30,0.29081744631252593
31,0.40034715053566233
32,0.6468638268875999
34,0.2006206379395353
36,0.8399728871023097
38,0.48731407018367295
39,0.33239599449346063
45,0.583189401909894
50,0.9054602191384618
53,0.23248641856016117
54,0.8952767295248285
57,0.9701944372868521
63,0.22931017728277275
64,0.7130875637385559
65,0.13902043297792022
67,0.3937370532074819
70,0.14088386960220808
72,0.5154992042883256
74,0.45748698309070734
76,0.16592577249354779
77,0.20710466918125806
84,0.24219389722678272
85,0.22729713503519744
88,0.40488553985082987
89,0.6694886567332806
91,0.2417403101107514
95,0.21005377930189562
98,0.5554360778440274
102,0.13959114148812177
104,0.8116391842176416
105,0.5056981128627488
106,0.5806101277711105
107,0.23373083295354125
108,0.9583329189118763
111,0.34312476101245604
115,0.5631711142080794
116,0.8145487477243906
117,0.951421342477481
118,0.8523062067749297
119,0.19460358484495263
124,0.15251608948313283
125,0.4092400841342164
132,0.2782074176219656
135,0.30546718058115624
140,0.20830182517409473
142,0.6614613982174079
143,0.7172137090056031
144,0.7420271459950549
147,0.8968373642022277
149,0.2885493839826172
152,0.7570470892795389
156,0.1393918660906744
158,0.2432665312647054
159,0.2387344807330241
161,0.4986122974827954
164,0.15193741920049975
169,0.3553771545710272
171,0.9669936866835093
177,0.9742843602079869
178,0.6515146148221876
181,0.23489994543868176
183,0.829940642612747
184,0.2208180387729878
185,0.1366080574300753
186,0.16091858400857467
187,0.9419605318025966
188,0.3285838547145327
189,0.33200064485063724
192,0.886055517998226
193,0.7625628065643367
196,0.13465019870639927
197,0.5203291462163236
199,0.3621081301704641
200,0.916352278199463
203,0.18426350756618204
204,0.9259037300904084
205,0.9828365412517337
207,0.5677427969188976
209,0.2129309536358761
211,0.7606513475689775
214,0.16596037731082433
215,0.21644518991410105
218,0.22150028909902827
230,0.24104491098149228
235,0.843288792414404
239,0.7797472718996217
240,0.9414268761367756
241,0.707156178912653
242,0.20818870358309008
244,0.9435993436119631
245,0.23780609269169092
246,0.29252510495217393
248,0.19202913441922967
252,0.4235156842866409
256,0.12423971885255239
257,0.4085948694133276
266,0.6500870795956927
268,0.11905329257451068
269,0.9625709468857012
271,0.9670474074249146
272,0.6168469424442085
273,0.4872819206923172
278,0.6513578456782324
281,0.22054764816825892
283,0.4216753559541556
290,0.5510450578380683
291,0.4591627072558404
294,0.390773264542653
299,0.19503508520929022
301,0.6660434235578176
302,0.2835217154962924
303,0.24365553036876045
304,0.1347717518332511
309,0.26875053726410836
310,0.27162110412696844
311,0.11241797085235535
312,0.406832302100677
313,0.3985218643359498
315,0.7585971376171882
316,0.15228237311560608
317,0.3055519404713852
321,0.14730985108673914
326,0.6094497529709357
330,0.513593823643773
335,0.3994453614133828
342,0.25095944399518455
343,0.2536977696444214
344,0.45714949591126924
351,0.5427776983559295
353,0.7133074547624159
354,0.4488675415546871
357,0.9765307784719921
360,0.24412919542637834
362,0.594918518668924
365,0.3969318660686912
366,0.13586833789616126
368,0.3293703232546252
370,0.13051435875807643
374,0.47200247599419604
375,0.18007466895944274
376,0.614691067053691
377,0.9713442391555263
378,0.41609131041643455
381,0.4654167205195959
382,0.21300953937261904
383,0.15867525487407874
384,0.19023170418745747
385,0.28326304098104405
386,0.4098345745149586
390,0.3394876979916131
391,0.8123342004769181
392,0.13642259424358147
395,0.36488154790588395
396,0.6991824154717468
399,0.4105485526609918
402,0.3277201854981829
403,0.15957424486455088
407,0.940222118179716
417,0.31076781884776866
418,0.671229499632054
419,0.3809015187152396
420,0.6693589213876833
422,0.6862366059082396
423,0.6764208329132917
426,0.7427746449707608
429,0.3676536817469144
434,0.12030545169817722
437,0.8915618763203065
440,0.1867251630730726
444,0.21702368751711623
452,0.1648045402074166
454,0.3768995370701009
457,0.15192083774797777
461,0.38796010892531285
462,0.17749027867159797
468,0.4688698816298407
470,0.17144101138429657
481,0.23205887916358298
482,0.14573716818853294
483,0.3036853388095735
487,0.6300585846600973
493,0.9757160988293768
495,0.23543960153971918
498,0.44530263810183296
501,0.41944286780760576
503,0.5338342219107458
507,0.7729595916619837
510,0.38745496723120465
512,0.08303812334728224
514,0.9234755633316243
516,0.16502785725532357
521,0.16737594201284484
530,0.17882346206885721
531,0.47658839933440483
539,0.8964363859991483
540,0.2747707162077617
542,0.8306543258659268
543,0.23252541043138636
547,0.12129746472328136
548,0.7515585173079022
551,0.22185492552231298
553,0.6622400784555089
554,0.15880204636584097
556,0.3045380036608788
557,0.5430598378013615
558,0.12892802260329653
559,0.13499987224356652
566,0.44172569248896315
567,0.18919686106884034
568,0.10711068208313973
573,0.17225905708829412
574,0.18678329991947848
576,0.45306036427236196
581,0.36317460987764655
585,0.1652209592312894
591,0.7104894232830216
597,0.6157332891025354
599,0.1378656713274837
600,0.8712769303048863
601,0.17230294334254212
610,0.13169672031963553
613,0.25988320980491725
615,0.1582162133853441
618,0.4807175381579051
619,0.14031350085979677
622,0.12178808908783036
625,0.398782975411815
629,0.3699630353587974
630,0.7180828497565027
633,0.14848182653784867
639,0.20027640016797657
642,0.3195474572224857
651,0.17967077121114045
652,0.20414923746824643
653,0.18645142286124677
655,0.1522511604690653
659,0.1533994584912966
660,0.21160203222826846
662,0.21104317476480497
665,0.16063145241306623
667,0.4032798336476513
668,0.2948031394977906
675,0.1921854625573048
676,0.467728707939635
678,0.21186241611016868
680,0.3946037671607846
682,0.36127494282434663
685,0.15930738426521115
691,0.14502731884328415
692,0.44887774842020284
693,0.4596913401155538
695,0.38254015498758226
696,0.1570392398516651
698,0.11700372847113225
702,0.16229399481917559
703,0.43137467326689133
709,0.7932477069347588
712,0.15832360757877656
714,0.3948483579502554
718,0.23986289995839882
721,0.10176887764552926
724,0.20741923218360012
730,0.18645142286124677
736,0.4910470852938129
738,0.45645271436738566
740,0.42537451265034926
742,0.35582931750997876
745,0.20390017050761197
748,0.6625401424380113
749,0.22116086479084757
750,0.1986268942182279
752,0.3715587517875898
753,0.1474212797902295
755,0.1572380490760218
758,0.5180708303268671
759,0.37531314393009674
762,0.19740230653640267
764,0.5721025640916034
765,0.19387323216953053
767,0.1668202754004538
771,0.5442872440912596
774,0.26842713229790743
775,0.3000851329274712
778,0.13327850989534143
782,0.3508985880429973
788,0.171888674277486
790,0.35748054656558476
791,0.29009885067170565
793,0.2530573512391182
794,0.5672324957713107
795,0.1484530307103662
802,0.18373967020196325
804,0.5798087843089261
807,0.9287759584787559
808,0.3130945553130214
809,0.25892352455006623
810,0.48155533874570067
811,0.15079762248256448
813,0.13780137548475127
815,0.0960841518997534
816,0.30019784025027757
825,0.3075491468955677
827,0.410235595773347
828,0.45814181085789923
830,0.2581369684442754
832,0.33520250357710113
833,0.17810213190868218
836,0.3361837884592563
840,0.38247385753010504
842,0.3605124664854849
843,0.8378846636723383
848,0.8128482213161117
849,0.6345665255480105
851,0.23691150681562653
852,0.1202870055916549
859,0.20419108479277562
861,0.16394492913422473
863,0.10478690806056715
866,0.32068069807096633
871,0.20199583714930686
872,0.4644820145246028
881,0.1974020998789341
882,0.9452917297958282
883,0.10969336317445035
884,0.1971972496023264
887,0.10134321838797888
888,0.5425111257598244
896,0.23538732058737877
897,0.16928037950546362
898,0.11889503131800766
899,0.32233681307775525
900,0.12599468534834918
902,0.3315348608708752
903,0.34257695238581315
904,0.31381983538589286
906,0.17726138105940492
909,0.5191729811420033
917,0.6209509536202387
920,0.1895484344880034
923,0.6557368989727265
924,0.3823253212617507
927,0.23791326617698708
929,0.15231989638362373
931,0.6592665177905248
933,0.1720021842172135
934,0.11232732392570421
935,0.12865565596413223
936,0.16524370304019356
938,0.16683694199378157
940,0.3096371293859323
942,0.2147804802764684
943,0.18216809369595907
944,0.2521540862450593
945,0.3502461381314178
948,0.14479287688836398
949,0.6219877409914156
950,0.36745728061073935
954,0.5053681327676622
956,0.12136469323473753
957,0.23050676659860436
964,0.1697731228275267
965,0.3033275111106535
973,0.40395284012132593
974,0.1402162194716822
975,0.13538517185753912
977,0.08230701769446552
980,0.5380929321765194
981,0.16091860362428956
990,0.10459308687646099
992,0.1193420314909734
994,0.31295967297645694
997,0.46197104348031026
999,0.41498483507398065
1000,0.10700594191098314
1001,0.4056281940701682
1009,0.2624923102743435
1011,0.6572285872893352
1012,0.12281274987959305
1013,0.2313816479863864
1016,0.14342889923562988
1025,0.12045140576351757
1026,0.2806477014830429
1029,0.4733463178958616
1032,0.1546093635459184
1034,0.38019618574787567
1039,0.39833760973992144
1040,0.22154343031269838
1045,0.12123504983189395
1047,0.42107976232896205
1055,0.5798670784176271
1059,0.6861345303050325
1061,0.16315818796211462
1063,0.7791177068926578
1070,0.5823454927065985
1073,0.5243737710410008
1075,0.8028532335856254
1077,0.11113216465629523
1078,0.6939752563146032
1079,0.12281274987959305
1083,0.13708966251182725
1086,0.15146265222689329
1090,0.19521248903668684
1095,0.17226642881968054
1098,0.3884714098570398
1100,0.1411738842047815
1103,0.4120764951612514
1104,0.13661516424922582
1107,0.4327939291966796
1108,0.8480712248422735
1111,0.12064956606599346
1113,0.27508173212322035
1114,0.5092551485239392
1117,0.20078236220947987
1118,0.47413032575788133
1121,0.22470190590684846
1123,0.3689585570192166
1124,0.5511006423798442
1128,0.12912589581053516
1131,0.16206657482389292
1132,0.4603462557050748
1133,0.1627808934330612
1134,0.1270699712893589
1136,0.19074989232905537
1137,0.5239057729551553
1141,0.21043498212391662
1145,0.9181835660452715
1150,0.4000494487088505
1153,0.12204438233985879
1154,0.15810893759101985
1157,0.2100436151951691
1158,0.28279511542050767
1160,0.24810638296747617
1163,0.44340148976971644
1164,0.16414699069165523
1165,0.23846114647473482
1168,0.27743475620782426
1173,0.20061935982561263
1174,0.17686716894640744
1176,0.7875097219956108
1177,0.4523921334912088
1178,0.30836331482368323
1180,0.15883812834993982
1181,0.14176105498925112
1183,0.20486135161543848
1187,0.48057871760138443
1188,0.1182441061964583
1191,0.3492220882018737
1193,0.2955140247478
1195,0.13659596367198834
1197,0.09756370157139525
1202,0.6492308039440452
1203,0.3385876392823293
1205,0.7078884725925046
1215,0.9879535935790669
1216,0.27500956625994666
1217,0.2996206373225244
1218,0.1567703848080999
1219,0.2020904776679758
1220,0.14310175638511863
1222,0.4938917784942349
1223,0.19751987203409116
1224,0.18337789924894551
1225,0.19323966341996504
1228,0.23072907694885597
1231,0.7674519707300778
1235,0.3465348049562318
1237,0.2867122736537672
1238,0.8284728193391917
1239,0.20080248847545878
1241,0.41462288362448213
1243,0.22001942955706116
1246,0.7440342120453773
1249,0.16943440764292655
1251,0.1347984353921898
1253,0.11650930372217631
1255,0.19176749988441288
1256,0.48275544581912616
1258,0.4426403054030217
1262,0.2828988066404259
1263,0.186398538884557
1264,0.46565311691699707
1266,0.5528527547015581
1268,0.18564022279622358
1271,0.22502143678100237
1272,0.5692182068696418
1274,0.5516235400523065
1281,0.27945091867268473
1282,0.3524930984801355
1288,0.17197587535470896
1289,0.30632401786145363
1291,0.5168893442639376
1292,0.21125575768279956
1293,0.25197550205547076
1297,0.25895397578654894
1298,0.4119570174322829
1300,0.1998770127273421
1304,0.15587992664840877
1305,0.21808691431482188
1306,0.19293947220902818
1311,0.1558869144198339
1313,0.22085770763470844
1315,0.7022145638198612
1320,0.8172582844380217
1321,0.20402976549870255
1325,0.12278519477998588
1327,0.4118852455366293
1328,0.1297026275015627
1330,0.18571607869661685
1333,0.2851253562668298
1336,0.24016746598319486
1341,0.21974673152835236
1342,0.3641846445823993
1346,0.9589537826316343
1351,0.6932200946858359
1352,0.2627786097975883
1353,0.10650546923735187
1356,0.3256427188102188
1358,0.1377043355869748
1362,0.11650930372217631
1363,0.5348724446799665
1366,0.44614293920880954
1368,0.1615863935376706
1371,0.2934512762722344
1376,0.2044426842313457
1381,0.919492524739399
1383,0.2678423201432468
1386,0.19586122966671202
1389,0.09888763291703964
1390,0.23519787236393608
1393,0.13021175984402197
1394,0.4391616770764588
1396,0.5278057493276884
1398,0.13611974123922566
1399,0.8924448291203224
1401,0.49919926973580786
1402,0.7970860313232592
1404,0.6351200234793583
1407,0.4545074546559259
1409,0.45928415474593903
1410,0.39981404482430555
1414,0.17482224188178794
1415,0.9925677498958134
1419,0.18707703256074065
1421,0.16340513311698465
1422,0.8921009837437593
1425,0.3331731331899331
1426,0.16918410887594582
1427,0.1163937856149231
1430,0.1759846001282523
1432,0.3254153628960084
1434,0.15903363857087466
1436,0.3963471700182373
1438,0.13209208904578604
1444,0.19848023325097422
1453,0.9405029824056125
1458,0.2594272386249393
1462,0.162001840863945
1463,0.4054444075608975
1465,0.8387995659263009
1467,0.2559711841842428
1469,0.18967554189741265
1476,0.23287631043079304
1479,0.8350390008379693
1481,0.3600609332524805
1483,0.2122650137577478
1484,0.44189012453044335
1485,0.4098044898274973
1488,0.35689199941074196
1491,0.21283645596591216
1493,0.8956611899298909
1496,0.7616414068084826
1498,0.1026142339132574
1502,0.49781641306433255
1503,0.15409700690343728
1509,0.15829104307637534
1512,0.1277644334807495
1519,0.06735264944898058
1523,0.22896138459773743
1524,0.09267211167947118
1525,0.27071034487064205
1527,0.14908579467951721
1533,0.45488667426098234
1536,0.7930228663116963
1537,0.4033339247383619
1540,0.5102583598315308
1541,0.18636588460761877
1542,0.21785444320242245
1544,0.22724413440583474
1547,0.9863683905422256
1548,0.2901914657372033
1549,0.5341182354482414
1550,0.5054258308113571
1554,0.22324285564525553
1555,0.5007521250514919
1561,0.5488779420484269
1562,0.4424107720796367
1563,0.5280501256043295
1569,0.39265876285435997
1570,0.5335289773462202
1572,0.22222382691128917
1573,0.20858644048976668
1574,0.41605466355481846
1578,0.8349005646092775
1584,0.6157667861095211
1585,0.17338616564503603
1586,0.1247127247255099
1587,0.12517274034597692
1591,0.21629180361468037
1593,0.30682016133296325
1596,0.26510133691255644
1599,0.5872384527268985
1601,0.19183872032451954
1603,0.9748372958448461
1609,0.364115729644451
1613,0.21481779237744345
1614,0.1595646292428872
1615,0.0580659061916727
1616,0.21063176320777252
1618,0.18316767890480798
1620,0.35042595517849623
1621,0.6770278660360162
1622,0.41898123829567735
1623,0.16942614346865792
1628,0.9077374920485094
1629,0.48065937622348054
1635,0.25666170759824725
1638,0.783960422295271
1645,0.7159151382756704
1646,0.2891287603996493
1651,0.3247293986249015
1654,0.15898449414412397
1657,0.7375530220149721
1661,0.5744939227282039
1662,0.17618380164132147
1663,0.21220224875064564
1664,0.4978248053911429
1673,0.13586846466966865
1675,0.597247119707237
1676,0.23247451095892147
1678,0.1678131979368455
1683,0.42099641630791784
1684,0.5688995245790346
1690,0.15839830695765686
1693,0.23234227822721512
1694,0.15439826106257779
1698,0.17981988508372695
1700,0.9074812046123097
1702,0.11518261523365535
1703,0.4291483123812958
1704,0.1420279927394686
1708,0.06675677125100989
1710,0.9376415051025185
1711,0.35473735932746764
1713,0.6096112635773107
1714,0.14204976865649765
1716,0.2105611590192036
1719,0.13974718715443615
1724,0.1340588757022227
1731,0.1618656162102027
1732,0.1474929235868984
1738,0.3793321203202695
1745,0.14563474483632785
1746,0.11749599137937582
1749,0.8679980270253871
1757,0.2546026215635627
1758,0.20135938587904684
1761,0.6879723981141875
